id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,colorGroup
10788,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Malbork White Shirt,Neutral
37996,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,New Hide Men Black Reversible Belt,Neutral
39030,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO G-Shock Men White Digital Watch G365,Neutral
58007,Women,Apparel,Topwear,Tops,Mustard,Fall,2012.0,Casual,Latin Quarters Women Chartreuse Yellow Top,Warm
44458,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Sandals,Neutral
57873,Women,Personal Care,Skin,Face Moisturisers,Green,Spring,2017.0,,Biotique Bio Coconut Whitening & Brightening Cream,Cool
28714,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,Neutral
18181,Boys,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Doodle Boys-Boys Washed Blue Jeans,Cool
13569,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016.0,Casual,Hanes Men Racer Back Navy Blue Innerwear Vests,Cool
43219,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Women Silver Dial Watch,Metallic
49723,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,Cool
16827,Women,Apparel,Topwear,Tshirts,Magenta,Fall,2011.0,Casual,Little Miss Women Printed Magenta T-shirt,Warm
31639,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Indigo Nation Men Check Maroon Shirt,Warm
8404,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men M Rsp Tee White T-Shirts,Neutral
19053,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Unisex Black Hip Hop Shoes,Neutral
52965,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Printed Purple Sari,Cool
39454,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Diva Women Red Kurta,Warm
38586,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Pink Crew T-shirt,Warm
44800,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Spykar Women Purple Top,Cool
25837,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Ethnic,Diva Women Printed Lavender Kurta,Cool
52159,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Femella Women Maroon Summer Cape Top,Warm
20579,Women,Accessories,Bags,Mobile Pouch,Brown,Winter,2015.0,Casual,Baggit Women Panchnama Parincrush Brown Mobile Pouch,Warm
33952,Men,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,ADIDAS Men Vesta Peach Polo T-shirt,Warm
58463,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Fossil Men Black Belt,Neutral
39666,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,Neutral
25239,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Classic Olive Handbag,Cool
5915,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Women's Derby White Shoe,Neutral
57619,Women,Personal Care,Skin Care,Sunscreen,Orange,Spring,2017.0,Casual,Lotus Herbals Safe Sun Sunscreen SPF 40,Warm
59783,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Gold Plated Bracelet,Metallic
21699,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Watch ES2980,Neutral
11830,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,Cool
5129,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Women Rose Bouquet White Blue Shirt,Neutral
43817,Women,Accessories,Jewellery,Earrings,Red,Summer,2012.0,Ethnic,Royal Diadem Women Red Earrings,Warm
28526,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Manu Core Red T-shirt,Warm
34179,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Navy Blue T-shirt,Cool
46559,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch,Neutral
55972,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,ColorBar Velvet Matte Creme Cup 1 Lipstick 78V,Warm
16229,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Men Logo Crew  Black SweatShirt,Neutral
34945,Women,Apparel,Topwear,Dupatta,Grey,Summer,2012.0,Ethnic,Fabindia Grey Hand Printed Chanderi Dupatta,Neutral
19261,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Guess Women Logo Glam Silver Watch,Metallic
35897,Women,Accessories,Bags,Handbags,Brown,Summer,2013.0,Casual,Peperone Brown Handbag,Warm
22820,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Shoes,Warm
49511,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Shoes,Neutral
8636,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex FTML002GLGP1 Black Sunglass,Neutral
38749,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012.0,Casual,Nike Unisex Grey Ultimatum Max Air Compact Backpack,Neutral
40653,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,Cool
41781,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Remanika Women Black Tunic,Neutral
32273,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Printed Green Kurta,Cool
56736,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Horsefly Men Green T-shirt,Cool
37701,Unisex,Free Items,Free Gifts,Backpacks,Blue,Summer,2015.0,Casual,AMERICAN TOURISTER Unisex Blue Printed Backpack,Cool
14583,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Tops,Neutral
21664,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Watch AM4360,Neutral
52396,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Peach Nightdress,Warm
15451,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Hidekraft Women Leather Brown Handbags,Warm
45321,Women,Footwear,Shoes,Heels,Beige,Summer,2016.0,Casual,Cobblerz Women Beige & Pink Peep Toes,Neutral
4006,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Spalding Men's Black Yellow With Graphic Flip Flop,Neutral
35056,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Windsor Men Brown Formal Shoes,Warm
7683,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Puma Men Windbreaker Black Ferrari Jacket,Neutral
51513,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Men Sliver-Toned Dial Watch NA3039sl01,Metallic
29409,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Smart Casual,Giordano Men Cream & Yellow Dial Watch,Neutral
42938,Men,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,French Connection Men Black Bag,Neutral
23133,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chhota Bheem Kids Boys Lets Rock Grey T-shirt,Neutral
17306,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Warm
47476,Women,Footwear,Shoes,Flats,Maroon,Summer,2012.0,Casual,Tiptopp Women Maroon Flats,Warm
34184,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Yellow T-shirt,Warm
6751,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Zoom Century White Shoes,Neutral
12674,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Probase Men Solid Olive Cargos,Cool
26441,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Spice Art Women Leatherette Grey Handbag,Neutral
3223,Women,Footwear,Shoes,Sports Shoes,Multi,Fall,2010.0,Sports,Puma Women Axis Pink Dark Shadow Shoe,Other
42104,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,2013.0,Casual,ADIDAS Men Navy Blue Shorts,Cool
9719,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Hush Puppies Men Walsh Black Sandals,Neutral
27593,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue T-shirt,Cool
54061,Men,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Fogg Men Voyager Deo,Cool
51721,Unisex,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses AS234-C1,Cool
19892,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Casual,Lee Men Canvas Black Belt,Neutral
46796,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Formal Shoes,Neutral
47644,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Carlton London Men Brown Shoes,Warm
18940,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,Levi's Men Polo Olive Tshirt,Cool
6563,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,Nike Unisex Team Training Red Backpack,Warm
23301,Women,Apparel,Bottomwear,Leggings,Beige,Fall,2011.0,Ethnic,W Women Solid Beige Leggings,Neutral
17134,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Lino Perros Women Snake Skin Look Green Handbag,Cool
3011,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Lee Men Edward White Shirt,Neutral
12446,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Timberland Men Casual Black Wallets,Neutral
55381,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Revlon Red Spark Nail Polish 318,Warm
26673,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Puma Men Triangle Navy Blue Flip Flops,Cool
17908,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Nike Men Sptcas Blue Sweatshirt,Cool
30716,Boys,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Fabindia Boys Blue Dhoti Angarakha Set,Cool
33193,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Sepia Women Printed Grey Top,Neutral
56504,Women,Personal Care,Nails,Nail Polish,Magenta,Spring,2017.0,Casual,Streetwear Quick Dry Mystique Magenta Nail Polish 02,Warm
32041,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Playboy Men White & Blue Socks,Neutral
52998,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue Printed Sari,Cool
53076,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Rocia Women Black Purse,Neutral
20584,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Baggit Women Karma Mayur Green Wallet,Cool
37533,Boys,Apparel,Innerwear,Innerwear Vests,Yellow,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest,Warm
24918,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top,Neutral
45113,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Enticer Men Silver Analogue Watch MTP-1233D-1ADF(A188),Neutral
4234,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Probase Men's Away To Glory Grey Tshirt,Neutral
15663,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Belkin Unisex Dash Laptop Black Backpacks,Neutral
47220,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes,Warm
6107,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Basic V Neck Pink T-shirt,Warm
23765,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Oakley Men White Fast Jacket Sunglasses,Neutral
9973,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Sports,Nike Men As Arsenal Co White Sweatshirts,Neutral
17550,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt,Warm
50297,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Casual,Parx Men Black Tie,Neutral
51345,Men,Accessories,Socks,Socks,Blue,Summer,2016.0,Casual,Raymond Men Black & Blue Socks,Cool
16482,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Blue Shirt,Cool
18518,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,C Vox Men Delirious Disclosure Navy Blue Jacket,Cool
54637,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Neutral
43680,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,French Connection Women Printed Red Dress,Warm
3475,Men,Accessories,Bags,Backpacks,Black,Winter,2010.0,Sports,ADIDAS Men Tiro Black Red Backpack,Neutral
12022,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink Striped Shirts,Warm
25492,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Embark Black Sandals,Neutral
56160,Women,Personal Care,Makeup,Kajal and Eyeliner,Green,Spring,2017.0,Casual,Colorbar I-Glide Jaded Eye Pencil 03,Cool
32425,Men,Apparel,Topwear,Tshirts,White,Fall,2012.0,Sports,ADIDAS Men White Polo T-shirt,Neutral
59914,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Diva Women Black & White Printed Kurta,Neutral
40005,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,Neutral
10775,Unisex,Accessories,Bags,Backpacks,Olive,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Backpack,Cool
24540,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,Mother Earth Women Beige Printed Kurta,Neutral
45577,Men,Footwear,Sandal,Sandals,Black,Summer,2010.0,Casual,Arrow Men Black Sandals,Neutral
36085,Unisex,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,OTLS Unisex Black Polo Cap,Neutral
4650,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2011.0,Casual,ADIDAS Women Neo Chicane Black Blue Sandal,Neutral
59128,Men,Apparel,Topwear,Jackets,Olive,Summer,2012.0,Casual,Just Natural Men Olive Jacket,Cool
15207,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Arrow Sport Men Solid Black Sweaters,Neutral
53412,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue Printed Kurta,Cool
5782,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women Purple Peace Top,Cool
15809,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Facit Men Trophy BKN Charcoal Briefs,Other
11495,Women,Footwear,Shoes,Flats,Grey,Winter,2015.0,Casual,Catwalk Women Gun Metal Grey Ballerinas,Neutral
56352,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nike Fragrances Men No Limits Perfume 150 ml,Cool
57280,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men Black & White Shirt,Neutral
24772,Men,Accessories,Cufflinks,Cufflinks,Silver,Fall,2011.0,Casual,Belmonte Men Silver Cufflinks,Metallic
40237,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Provogue Men Pack of 3 Striped Socks,Neutral
15035,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,ADIDAS Women Stripes Purple Sweaters,Cool
4462,Men,Apparel,Topwear,Jackets,Black,Summer,2011.0,Sports,Nike Men Track Black Jacket,Neutral
44697,Women,Apparel,Topwear,Tops,Red,Fall,2012.0,Casual,Wills Lifestyle Red & White Checked Top,Warm
53620,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Unisex White Digital Watch,Neutral
23557,Men,Personal Care,Fragrance,Perfume and Body Mist,Navy Blue,Spring,2017.0,Casual,Police Pure Men Perfume,Cool
48866,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,Metallic
17762,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Ortiz Black Formal Shoe,Neutral
47012,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Shree Women Green Kurta,Cool
35432,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress,Warm
26819,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Arrow Men Striped Navy Blue Trousers,Cool
51177,Men,Accessories,Socks,Socks,Navy Blue,Winter,2016.0,Formal,Raymond Men Navy Socks,Cool
22485,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Ethnic,Global Desi Women Printed White Top,Neutral
50899,Women,Apparel,Saree,Sarees,Beige,Fall,2012.0,Ethnic,Prafful Beige & Purple Printed Sari,Neutral
30140,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Flying Machine Women Printed Pink T-shirt,Warm
54405,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Baggit Women Red Wallet,Warm
12210,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Basics Men Orange Striped Polo T-shirt,Warm
26025,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Slazenger Men Sprint Deo,Metallic
3647,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men's Paramount White Navy Shoe,Neutral
31092,Boys,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Gini and Jony Boys Maroon Shirt,Warm
42560,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Mother Earth Women Pink Kurta,Warm
29851,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Basics Men Grey Trousers,Neutral
13938,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Stripes White Shirts,Neutral
28379,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Idee Men Grey Sunglasses,Neutral
9987,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Laced Crew Yellow T-Shirts,Warm
16476,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Locomotive Men Check Purple Shirt,Cool
8855,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Mark Taylor Men Orange Striped Shirt,Warm
22643,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Nike Men Printed Yellow T-shirt,Warm
7021,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Classic Polo Men's Combo Pack of 2 Dark Blue Army Green T-shirt,Cool
46306,Men,Accessories,Belts,Belts,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Urban Belt,Neutral
27331,Women,Personal Care,Perfumes,Perfume and Body Mist,Black,Spring,2017.0,Casual,Jovan Women Black Musk Perfume,Neutral
13104,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,ADIDAS Men Bnce T-Top Black Jackets,Neutral
43674,Women,Apparel,Dress,Jumpsuit,Blue,Summer,2012.0,Casual,French Connection Women Blue Playsuit,Cool
2553,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Numero Uno Men's Casual Red Graphic Flip Flop,Warm
31254,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Dizzy Graphic Navy Blue T-shirt,Cool
3481,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men's Black White Track Pant,Neutral
25466,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Downshifter Black Sports Shoes,Neutral
56194,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,2017.0,Casual,Colorbar Blush New Peachy Rose Blusher 004,Warm
11653,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Men Race Luminous 3HD White Dial Watch,Neutral
39039,Men,Accessories,Cufflinks,Cufflinks,Red,Summer,2012.0,Formal,Belmonte Men Red Bright Assorted Cufflinks,Warm
33503,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress,Neutral
58832,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,FCUK Women White Dial Watch FC1006WWN,Neutral
20928,Women,Accessories,Bags,Backpacks,Black,Winter,2016.0,Casual,Fastrack Women Black Backpack,Neutral
57046,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Sheath Dress,Neutral
45583,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Arrow Men Brown Casual Shoes,Warm
39805,Men,Apparel,Bottomwear,Trousers,Black,Spring,2013.0,Formal,Peter England Men Black Formal Trousers,Neutral
14321,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Shorts,Cool
20114,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011.0,Ethnic,Diva Women Printed Grey Kurta,Neutral
5776,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Jealous 21 Women's Sleeveless Graphic Green Tops,Cool
41311,Girls,Apparel,Bottomwear,Capris,White,Summer,2012.0,Casual,Gini and Jony Girls Fixed Weast White Capris,Neutral
25654,Men,Accessories,Watches,Watches,Silver,Summer,2017.0,Casual,Fastrack Men Silver-Toned Dial Watch NA1387SL02,Metallic
11461,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Light White Shirts,Neutral
57274,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red Shirt,Warm
24786,Women,Accessories,Belts,Belts,Pink,Winter,2015.0,Casual,Lino Perros Women Ladies Belts Pink/Beige Stripes Pink Belts,Warm
33731,Women,Accessories,Belts,Belts,Yellow,Summer,2012.0,Casual,Pieces Women Yellow Canvas Belt,Warm
4496,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Lotto Men Vienna Silver Black Shoe,Metallic
36243,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Mr. Men Green Mr. Strong T-shirt,Cool
5544,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Men's Trainning Orange T-shirt,Warm
44663,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Wills Lifestyle Women Brown Trousers,Warm
14113,Men,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,Flying Machine Men Printed Olive Sweatshirts,Cool
20326,Women,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,Mother Earth Women Printed Yellow Top,Warm
48892,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,Metallic
50051,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Hanes Men Black Innerwear Vest,Neutral
17796,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chhota Bheem Kids Boy I Like to be Naughty Green Tshirt,Cool
34514,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,ADIDAS Women Adi Dew Black Flip Flops,Neutral
7213,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Scullers Men's Scul Green T-shirt,Cool
46134,Women,Accessories,Jewellery,Necklace and Chains,Pink,Winter,2015.0,Casual,Adrika Pink Necklace,Warm
16644,Men,Apparel,Topwear,Tshirts,Orange,Summer,2016.0,Casual,Facit Men Smart Orange Tshirt,Warm
51183,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Formal,Raymond Men Navy Socks,Cool
22471,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Timberland Men Red Claremont Shirt,Warm
49940,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2016.0,Casual,Hanes Men Navy Blue T-shirt,Cool
29099,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,ADIDAS Men Agora Lea Grey Shoes,Neutral
